date,base_volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2024-05-20,50816.7011,3485474763.752294,1930939.0,26792.52994,1839346667.540789
2024-05-21,49607.4336,3509345769.233608,2137448.0,24686.27911,1746693652.328722
2024-05-22,27673.18026,1931700812.3032143,1371973.0,13124.78731,916344293.9104756
2024-05-23,40513.17374,2766790260.7886024,1827855.0,19791.15119,1351640092.5813658
2024-05-24,28095.83664,1906438696.7156007,1165907.0,14344.29889,973457354.6957756
2024-05-25,12130.39418,837339788.9838961,703803.0,5851.95991,403954862.6694792
2024-05-26,11872.11797,818914878.9908898,722849.0,5934.62083,409411078.5460924
2024-05-27,23136.92737,1604722197.8374028,1219341.0,11709.62174,812172288.2576373
2024-05-28,32622.97042,2224860225.7992225,1459351.0,15543.09776,1059920452.3146172
2024-05-29,23159.83149,1573095221.6483984,1221044.0,11748.55954,797928379.3669178
2024-05-30,28478.2184,1945001081.521587,1272851.0,14074.36655,961595245.1787834
2024-05-31,26690.32184,1812659052.2496767,1177860.0,13258.10182,900414200.1161768
2024-06-01,8837.66133,598305207.9932046,638484.0,4235.27045,286752060.4028929
2024-06-02,15426.32529,1046827665.3829314,812348.0,7760.23377,526768921.1262222
2024-06-03,29633.374,2047757076.226836,1253789.0,15308.67275,1058024704.3533732
2024-06-04,29619.78489,2069902136.99324,1254515.0,14922.96734,1043071241.6284808
2024-06-05,28703.18082,2040073765.8676395,1055115.0,14210.23392,1010053925.7910814
2024-06-06,21842.00449,1551467659.1542966,900226.0,10287.3911,730849194.230399
2024-06-07,35598.45045,2507250591.3329782,1516415.0,17318.78051,1220810920.344433
2024-06-08,9773.82967,678267390.5310388,714103.0,4772.23036,331182466.9003425
2024-06-09,9890.56709,687344656.0725566,575583.0,4883.69296,339405376.0815447
2024-06-10,17122.66941,1192466549.9691226,936731.0,8412.00246,585909223.775813
2024-06-11,41436.01588,2793799020.4691243,1782415.0,19839.8232,1337254654.9989924
2024-06-12,37175.32356,2550285139.184372,1670745.0,18975.89081,1302069589.6416814
2024-06-13,29079.55571,1958897960.917292,1518202.0,13886.14007,935614189.6986812
2024-06-14,28408.18797,1884451554.428285,1736314.0,13619.40861,903708200.7849748
2024-06-15,11451.80242,758175888.0283372,700886.0,5495.02083,363796116.4535752
2024-06-16,9392.52223,624653672.6138575,703295.0,4750.05166,315940653.9926121
2024-06-17,27386.16851,1812061226.7565656,1542620.0,13716.89431,907703353.5304952
2024-06-18,42350.10244,2755141806.0310903,2151711.0,20076.41361,1305946733.5892808
2024-06-19,20060.79576,1307731953.9545317,1078458.0,10289.7818,670875724.3137285
2024-06-20,24265.29031,1584896152.1663702,1282687.0,11828.87934,772646071.2169966
2024-06-21,25993.56442,1665541539.708616,1362617.0,12543.2596,803462610.6919086
2024-06-22,7308.95542,470027247.3402083,562832.0,3756.29045,241583895.4543618
2024-06-23,8224.45447,526848525.0029452,592759.0,3974.67964,254685735.5338773
2024-06-24,52161.35414,3180853460.924751,2190787.0,24495.59428,1493633137.5266542
2024-06-25,31189.24361,1914901308.84587,1277481.0,15360.08458,943071608.5109416
2024-06-26,22485.66463,1381716993.355492,1112152.0,11435.02653,702676210.4365481
2024-06-27,18344.28631,1126705164.782892,1062176.0,9298.265,570914131.0571834
2024-06-28,24821.19255,1519872032.026636,1479626.0,12661.53908,775499790.7912346
2024-06-29,11509.55904,701345872.4881144,767669.0,5461.68911,332791254.6908993
2024-06-30,17326.30136,1070250012.5446604,1108912.0,8224.44601,508208752.0856987
2024-07-01,24547.10538,1550980813.6701343,1461508.0,12388.60654,782785773.8355592
2024-07-02,18573.11875,1160792332.6175597,1308816.0,9453.17931,590763216.5799825
2024-07-03,32160.11127,1945901232.9066567,1839372.0,15055.45492,910631739.6738484
2024-07-04,54568.77276,3168619756.2436485,2523236.0,24982.98822,1450509608.6804216
2024-07-05,81348.24756,4515040083.536515,3749255.0,37926.65162,2104682004.516682
2024-07-06,21651.31558,1235398733.4357028,1411065.0,11083.50401,632724011.5474728
2024-07-07,19118.93918,1094135752.452869,1289229.0,9081.66872,519830378.935563
2024-07-08,48090.2049,2699942701.375511,2554389.0,23963.90684,1346497811.2117922
2024-07-09,27732.20788,1592351321.655387,1757693.0,14143.25001,812249336.7493434
2024-07-10,24951.73799,1452293495.6501489,1766696.0,12423.53162,723209557.6496755
2024-07-11,29761.05735,1728929618.0583844,2157661.0,15019.30135,872986677.1195273
2024-07-12,23652.4569,1360201319.0761504,1749738.0,11488.82545,661028735.6644312
2024-07-13,15357.74519,900429281.1482327,1114391.0,7889.36244,462600767.8610776
2024-07-14,21178.33907,1273562988.611176,1456088.0,10479.46025,630300143.2598463
2024-07-15,38690.9782,2435540879.028933,2600425.0,19076.54212,1201411783.6666038
2024-07-16,42530.52915,2725231969.2884507,2484783.0,21595.04799,1384337933.3310027
2024-07-17,29567.52954,1922412273.088209,1868671.0,14616.17013,950725865.5856608
2024-07-18,22568.7225,1449872437.6497972,1696742.0,11288.35191,725073622.705674
2024-07-19,35634.72739,2331517674.368659,2184889.0,17971.06949,1176753281.038326
2024-07-20,14386.92434,961878801.8482212,995093.0,6868.63454,459313955.2534891
2024-07-21,21819.11191,1465757867.9747434,1322942.0,11412.05459,766856991.8425376
2024-07-22,21451.04303,1448418369.8467095,1558140.0,10263.9504,693063991.1191068
2024-07-23,31406.15316,2088544473.323508,1772089.0,15168.84798,1008794779.0389912
2024-07-24,23082.56277,1526490826.466997,1391053.0,10827.75551,716084205.2016414
2024-07-25,35126.42934,2266419771.224864,1830360.0,16579.45258,1070150879.3639548
2024-07-26,24244.36023,1630839588.6966548,1406982.0,12444.52129,837159298.5663502
2024-07-27,31710.21921,2162335067.023417,1690591.0,15838.9282,1080427116.1916444
2024-07-28,10868.69394,736755676.1377451,821210.0,5403.48694,366295409.635027
2024-07-29,36467.29633,2499265962.091455,1952812.0,18196.23316,1248743452.5576787
2024-07-30,23132.25441,1533270724.799421,1622083.0,11096.82554,735708436.0236866
2024-07-31,22625.43905,1489443332.5960116,1609976.0,10818.48504,712275323.706937
2024-08-01,35542.26854,2270877792.65868,2397257.0,16886.93292,1079221072.7580278
2024-08-02,38820.42937,2469588785.6981573,2457735.0,18202.35794,1158565579.090291
2024-08-03,28034.71567,1711555901.18011,1669555.0,12947.95791,790701622.6375737
2024-08-04,31616.52003,1874490041.5437355,1886195.0,14556.6247,863334319.9678984
2024-08-05,162065.59186,8580928177.429901,7568497.0,77363.26323,4097736999.067924
2024-08-06,55884.77676,3119018848.329888,3433824.0,27934.19288,1559417942.6490836
2024-08-07,44269.37684,2490553853.602583,2397504.0,21897.14983,1232415104.4472857
2024-08-08,48349.52949,2836312292.431818,2603042.0,25676.29533,1508140014.000517
2024-08-09,30972.48017,1878350555.5122635,1827809.0,15023.05073,911225295.6263436
2024-08-10,9995.20621,607372221.2460397,800499.0,4893.63854,297435046.0025079
2024-08-11,19189.84512,1152081498.1567774,1319469.0,9094.74521,546165456.9550736
2024-08-12,37009.91743,2186851067.316586,2293837.0,18279.26596,1080368631.1427846
2024-08-13,27858.95851,1668247896.8477187,1713485.0,13647.22341,817397824.2293857
2024-08-14,28422.76326,1705464263.505865,1729342.0,13263.8962,796386901.3641165
2024-08-15,37686.17622,2194915865.052229,2507858.0,17255.22311,1005337423.726424
2024-08-16,27610.84344,1614654900.3332715,1999539.0,13963.51824,816740633.5454462
2024-08-17,7721.72931,457737705.7722839,807159.0,3871.6531,229477473.8098391
2024-08-18,13634.85717,813166580.7264851,1099730.0,6660.58254,397459480.8719823
2024-08-19,22809.31251,1336287900.197634,1636295.0,11350.30776,665066212.7595356
2024-08-20,31477.44548,1890620149.79102,1904519.0,16041.22019,964180516.15294
2024-08-21,27983.6422,1682529555.0960546,1981525.0,14156.90984,851829721.3994548
2024-08-22,21241.20588,1288544247.9560175,1718280.0,10269.33376,623042041.0781735
2024-08-23,38118.07089,2375916932.7935486,2555682.0,20372.88336,1270318490.0257754
2024-08-24,15857.15616,1015774255.1740764,1551856.0,7643.02686,489673236.6598002
2024-08-25,12305.47977,789935122.9930242,1263065.0,6315.72233,405555580.8604438
2024-08-26,19470.05276,1238341818.4320166,2152841.0,8995.67609,572188217.6295675
2024-08-27,35135.94178,2158144642.992993,2995281.0,15873.1536,975361314.8776592
2024-08-28,36868.54275,2183054412.974087,3664134.0,17135.91162,1014904733.0685128
2024-08-29,27020.90743,1617931684.258576,2743900.0,13152.3859,787682410.3518869
2024-08-30,28519.32195,1680918972.4658496,2845696.0,13783.34749,812769089.2849813
2024-08-31,8798.409,519849184.8690446,895944.0,4195.93079,247955494.3591592
2024-09-01,20705.15741,1202176847.3910584,2153180.0,9651.50531,560452387.8985474
2024-09-02,22895.01461,1333092369.4465685,1966119.0,11295.25452,657496577.6304803
2024-09-03,22828.18447,1335076815.8599248,2208758.0,10979.79204,642252673.1132113
2024-09-04,35560.82146,2027630870.179676,3177549.0,16861.75483,961923197.778253
2024-09-05,27806.91413,1577770853.1007974,3368058.0,12955.8897,734996919.3590955
2024-09-06,54447.76826,2988914918.924334,5287281.0,25325.18849,1390546230.881093
2024-09-07,16694.04774,905693342.5898322,1920923.0,8023.90683,435381439.0095956
2024-09-08,16274.14779,885743172.9184759,1796092.0,8031.76084,437221897.1104152
2024-09-09,32384.51737,1809715390.0493293,3355912.0,16412.83148,917669512.2220292
2024-09-10,23626.78126,1349365460.0900571,2843148.0,11690.37506,667774722.6993911
2024-09-11,33026.56757,1875738697.378416,4045103.0,15979.30786,907634258.5649892
2024-09-12,31074.40631,1802848638.0757017,3706764.0,14783.00418,857572456.5100869
2024-09-13,29825.23333,1760671733.5492997,3378012.0,15395.13731,909141733.9747654
2024-09-14,12137.90901,728527024.3416963,1288784.0,5570.22098,334303099.7432136
2024-09-15,13757.92361,822410872.3906956,1552950.0,6431.24697,384460724.5703967
2024-09-16,26477.5642,1543273198.7027452,3145152.0,12859.7584,749563220.8060508
2024-09-17,33116.25878,1983378424.775704,3918209.0,16390.65993,981860543.2735816
2024-09-18,36087.02469,2174000496.820776,5167671.0,18429.59712,1110622778.7510853
2024-09-19,34332.52608,2153175931.1738715,4438284.0,17609.62958,1104427424.5246968
2024-09-20,25466.37794,1611195963.9908044,3969296.0,12411.32227,785440558.8125728
2024-09-21,8375.34608,528657852.3183024,1283611.0,3877.73743,244802615.7845593
2024-09-22,14242.19892,897477338.3735127,2145736.0,6923.17369,436456231.9537881
2024-09-23,24078.05287,1531015038.3680267,3999187.0,12331.07643,784350440.7145653
2024-09-24,23185.04759,1472720338.8562915,3870157.0,11522.89363,732118662.4171054
2024-09-25,17813.11168,1135250828.2732148,3355531.0,8384.67983,534590429.2105493
2024-09-26,28373.30593,1831204595.9448967,4361333.0,15041.9886,971176161.3870806
2024-09-27,22048.80487,1448852210.3602211,3498529.0,11092.85716,729156061.3679231
2024-09-28,9127.23316,600118483.1222521,1341703.0,4501.22534,296026669.8337066
2024-09-29,8337.74111,547980013.7152303,1413449.0,4132.9378,271622295.3535291
2024-09-30,30011.08752,1920250261.744216,3978584.0,14451.93044,924324016.7358449
2024-10-01,43671.48108,2723672081.8326254,5607069.0,20951.74486,1308603194.33104
2024-10-02,31534.70118,1928377637.836784,5313210.0,15719.32519,961468320.5154728
2024-10-03,26221.43472,1590773866.8074434,5244004.0,12906.51464,783073701.7331173
2024-10-04,21294.65994,1311145630.5020497,3798631.0,10689.34488,658151113.9351828
2024-10-05,7807.46141,484588468.3419123,1183175.0,3690.55536,229107774.75427
2024-10-06,8906.86177,555669634.4773514,1556553.0,4798.29924,299426562.8303448
2024-10-07,25966.1852,1646315506.5791943,4809342.0,12760.73415,809108823.5126126
2024-10-08,19702.22371,1230076253.818657,3798438.0,9614.36947,600357593.787378
2024-10-09,20011.15684,1234778807.5932417,3668363.0,9454.70171,583725546.0309885
2024-10-10,23967.92481,1445604381.9363792,3872577.0,10827.77272,653182369.9427671
2024-10-11,23641.35209,1462219576.849865,3222180.0,12099.56755,748431117.9165705
2024-10-12,10911.30116,686978508.9887543,1770837.0,5196.91695,327263147.4760401
2024-10-13,11909.21995,746564374.2082387,2242529.0,5855.04617,367046338.9194209
2024-10-14,37669.95222,2450094472.813545,4977577.0,19941.11906,1297062359.2474864
2024-10-15,43683.95423,2894021862.319518,6245619.0,21820.682,1446378130.5659852
2024-10-16,29938.25544,2024560410.106268,5109685.0,15212.87402,1029210667.4758284
2024-10-17,25328.22861,1702164439.5654595,3981960.0,12153.94712,816887407.4042379
2024-10-18,28725.635,1959735899.8769643,4010969.0,14218.1785,970440964.2668116
2024-10-19,8193.66737,559628628.9613105,1152428.0,4071.19627,278085065.5176925
2024-10-20,12442.47378,854082429.8105861,1563795.0,6772.92574,465001555.930983
2024-10-21,31374.42184,2130833593.5466976,3686777.0,13593.60828,923860758.4208844
2024-10-22,24598.96268,1654285791.6605556,3669291.0,12400.51857,834160889.2398736
2024-10-23,25530.2407,1695101430.9187467,3807365.0,11888.33995,789384635.110686
2024-10-24,22589.83877,1526736320.912938,3797462.0,11502.58514,777936396.524746
2024-10-25,34479.71125,2320667435.293254,5332593.0,16031.032,1079347459.1549635
2024-10-26,11842.9077,792887047.147892,2373501.0,6069.18986,406369780.1532944
2024-10-27,8653.19592,585006148.4704809,1771989.0,4417.7362,298699666.9984393
2024-10-28,29046.75459,2005105729.8174448,4432446.0,15218.34976,1051606096.429826
2024-10-29,50128.60594,3602465986.891757,5645430.0,26898.46516,1932608784.1630373
2024-10-30,26885.99056,1941210537.2882867,4040734.0,13487.21433,973898183.7467278
2024-10-31,29352.10297,2091144977.4946847,4525542.0,14205.13879,1012048241.8498938
2024-11-01,38301.86755,2677358022.00497,4569271.0,18044.1622,1261663986.7596903
2024-11-02,10521.67243,731232427.6311548,1603561.0,5227.50713,363370734.8158011
2024-11-03,24995.70243,1709666206.4062023,3668029.0,12277.58177,839939073.1389577
2024-11-04,29800.39187,2033902307.002776,5377048.0,14927.24077,1019257547.5246848
2024-11-05,33355.06888,2310418908.069922,4955644.0,17059.88663,1181816730.9237833
2024-11-06,104126.994787,7702283270.258009,8434184.0,53243.884427,3938516657.232733
2024-11-07,44869.422345,3391796661.971956,5207722.0,21805.460295,1648278335.300733
2024-11-08,36521.099583,2784449097.5315185,4877489.0,17555.393633,1339019332.1967125
2024-11-09,16942.07915,1294709001.60289,2585264.0,8032.79327,614028515.3001705
2024-11-10,61830.100435,4905441473.900737,7128598.0,32751.012177,2597409399.234963
2024-11-11,82323.665776,6944268709.942721,9348890.0,42837.295314,3613896167.371912
2024-11-12,97299.887911,8540084566.279819,11499058.0,49589.333451,4353451682.829404
2024-11-13,86763.854127,7790928962.043038,11962100.0,44342.329327,3983689817.401445
2024-11-14,56729.51086,5073860815.928665,9828858.0,27940.856,2499212755.773147
2024-11-15,47927.95068,4276238971.181429,8009111.0,24800.61087,2213154236.5096154
2024-11-16,22717.87689,2067958511.904848,4239455.0,11496.31366,1046686701.002946
2024-11-17,23867.55609,2153871724.810395,4930719.0,11852.78227,1070094820.6738938
2024-11-18,46545.03448,4239909950.661894,7161125.0,23628.87098,2153158394.316311
2024-11-19,43660.04682,4025108502.849614,5647789.0,22127.852724,2040301638.1161728
2024-11-20,42203.198712,3950932314.646069,7365987.0,20425.307962,1912348704.247262
2024-11-21,69228.360477,6722807908.325656,9048605.0,35424.063227,3440467290.318527
2024-11-22,46189.309243,4555536773.363205,7271311.0,22709.668193,2240635299.646484
2024-11-23,24757.84367,2431609866.3295145,3839138.0,11176.2487,1097538914.9412584
2024-11-24,31200.97838,3034172011.9517884,4964720.0,15124.12176,1471313633.7467723
2024-11-25,50847.45096,4883444806.322193,8289691.0,23486.92705,2255516841.6102185
2024-11-26,57858.73138,5370918648.818167,10225809.0,29120.26765,2702543576.089108
2024-11-27,41153.42734,3894358511.617565,6648690.0,20316.58245,1922620637.3076184
2024-11-28,28814.54357,2749861591.2596097,4988161.0,14805.69321,1412851841.0751946
2024-11-29,27701.78231,2690451030.634288,5094070.0,13840.21172,1344148785.2636423
2024-11-30,14503.83306,1402672950.6998208,3354759.0,7075.91503,684284805.0234444
2024-12-01,16938.60452,1641327626.6062205,3342200.0,8114.89569,786489040.1936378
2024-12-02,37958.66981,3646639621.737588,7560103.0,18821.93327,1808458555.890584
2024-12-03,35827.32283,3413995542.0186563,5361712.0,17339.11167,1652090703.1755955
2024-12-04,43850.53728,4241994533.786106,6648724.0,22033.60112,2132655972.045
2024-12-05,109921.729662,11048002942.149933,12012364.0,56235.078356,5657171374.763455
2024-12-06,45049.5331,4456641685.364444,6919102.0,21999.62416,2175645718.5533605
2024-12-07,14931.9459,1487953846.8385458,2634566.0,6776.55,675350661.2973348
2024-12-08,14612.99688,1459576946.402151,2994709.0,7152.80173,714745738.9188356
2024-12-09,53949.11595,5283626995.705648,8445872.0,25472.08477,2495722030.5370946
2024-12-10,51708.68933,4988660195.092428,11556189.0,24523.09586,2367164879.170773
2024-12-11,37753.78291,3745703763.01845,8250511.0,19112.84559,1897146318.2111704
2024-12-12,29232.08745,2949462583.8661704,8066322.0,14175.88661,1430984456.6703606
2024-12-13,21904.03923,2203903393.0741005,5481660.0,10669.09365,1073720887.6354558
2024-12-14,14191.70326,1441594367.0463192,3374538.0,6790.24676,689981854.1394897
2024-12-15,22228.921775,2290462903.835791,3638809.0,12668.894355,1305611448.3000977
2024-12-16,41302.40274,4364964400.634553,8048054.0,20349.0995,2150550899.2475224
2024-12-17,29064.936466,3103833327.775107,7212799.0,14187.320446,1515158210.55198
2024-12-18,50307.99755,5194263316.259236,8762120.0,23308.37525,2407213144.2694983
2024-12-19,55147.398,5487546517.707752,7273941.0,26898.63715,2677636003.906506
2024-12-20,62884.1357,6022845238.832326,7429007.0,29463.23021,2822939306.663078
2024-12-21,23483.54143,2296232055.195926,3717638.0,11726.94119,1146732451.4218132
2024-12-22,19353.83036,1857819866.3604,3633551.0,9293.39749,892081877.7627708
2024-12-23,32810.76703,3100007213.494563,5464919.0,16339.58355,1544707289.744369
2024-12-24,23674.22488,2287214424.706476,3421549.0,11969.2539,1156798174.582326
2024-12-25,14474.1651,1426143976.0493636,3283028.0,7006.5265,690465056.5871859
2024-12-26,21192.36727,2049123567.3867724,5203490.0,10071.87249,973940616.1292444
2024-12-27,26501.26429,2528567849.7794614,5718866.0,12945.51657,1235623739.0578184
2024-12-28,8385.8929,794651624.8349555,2732061.0,4203.59876,398416342.128167
2024-12-29,13576.00578,1278370863.9768472,2865838.0,5651.38589,532195414.1027413
2024-12-30,27619.4225,2573126059.769478,5560563.0,13092.19646,1220209278.2523272
2024-12-31,19612.03389,1845718801.922704,3347847.0,9687.96775,911716321.605402
2025-01-01,10373.32613,975444194.1379983,1516556.0,5347.73648,502914035.6405907
2025-01-02,21970.48948,2118411852.68128,3569079.0,10915.96986,1052226710.3336716
2025-01-03,15253.82936,1486610768.5907917,2851164.0,7468.60797,727787246.8965588
2025-01-04,8990.05651,881223751.6353602,1559982.0,4350.80221,426524714.1305539
2025-01-05,8095.63723,793931715.9546324,1685799.0,3877.90985,380355340.4686036
2025-01-06,25263.43375,2540561688.7771435,3853702.0,12539.59534,1260943259.466256
2025-01-07,32059.87537,3170421659.717236,4480562.0,14815.11453,1464336049.7055345
2025-01-08,33704.67894,3205849081.112962,5171208.0,15803.85091,1503791328.6993084
2025-01-09,34544.83685,3217669887.245398,6027161.0,15323.62663,1427812152.272761
2025-01-10,31482.86424,2962085343.283704,5531444.0,15617.43823,1469711545.6571271
2025-01-11,7047.9043,665685994.93301,1496191.0,3412.37671,322346977.4354553
2025-01-12,8606.86622,813278829.6583949,1658863.0,4028.33031,380691769.9184427
2025-01-13,42619.56423,3930666134.3474574,5740963.0,19473.88042,1797888178.849608
2025-01-14,27846.61753,2676048470.3569503,4532923.0,14248.69616,1369464111.693496
2025-01-15,30509.99179,3006242382.8867946,3487945.0,15494.17873,1527728226.3083327
2025-01-16,27832.85317,2765162040.639799,3762755.0,13513.53707,1342462621.6273284
2025-01-17,39171.85292,4040993985.475047,3886907.0,20673.213,2131223293.204846
2025-01-18,24307.82998,2521522119.379525,3403162.0,11607.51274,1204170928.374812
2025-01-19,43397.28298,4513423971.410253,5271920.0,21079.51082,2193270771.0019445
2025-01-20,89529.231732,9398787064.320717,11597937.0,44770.529492,4704453254.515383
2025-01-21,45941.02002,4768512258.156502,6842980.0,23227.02741,2411854258.5127187
2025-01-22,22248.69254,2331144640.658579,4364035.0,10501.59306,1100173331.9876585
2025-01-23,53953.12031,5610760848.131639,6961383.0,27045.92646,2813824950.571884
2025-01-24,23609.24017,2483818574.373748,4798886.0,11893.4605,1251601023.3484683
2025-01-25,9068.32377,949511531.3578016,1770765.0,4462.60438,467284996.3760966
2025-01-26,9812.51238,1024352365.4715524,1813011.0,4642.17247,484871090.3361497
2025-01-27,50758.1341,5092886322.829244,9368910.0,23529.22433,2361569760.8418937
2025-01-28,22022.05765,2253977324.036209,5428644.0,10756.64741,1101357650.2919877
2025-01-29,23155.35802,2380383694.772136,5189699.0,11675.17182,1200636637.8143668
2025-01-30,19374.07472,2038112603.5126407,3990075.0,10140.92834,1066933244.9920208
2025-01-31,21983.18193,2282174002.1952176,4331904.0,10697.39968,1111485874.1292844
2025-02-01,12290.95747,1250354228.2372296,2588786.0,5625.89331,572540016.1490111
2025-02-02,34619.49939,3412084312.583628,7202339.0,15587.16669,1536076091.303013
2025-02-03,75164.7385,7228589180.711621,10625262.0,36736.56946,3537845694.481266
2025-02-04,40267.98697,3989698644.26493,6618911.0,19091.58154,1891457194.359833
2025-02-05,26233.30444,2562342153.829685,4471763.0,11032.55174,1078316288.1425588
2025-02-06,23515.20405,2289071921.2175603,4242807.0,11261.53049,1096611639.376009
2025-02-07,31794.22065,3107592434.6738343,5012456.0,15249.3537,1491114588.559852
2025-02-08,10147.24294,977040267.5158632,1757892.0,4450.52682,428452764.9047411
2025-02-09,14120.91613,1359495152.3107977,2293192.0,6663.72875,641795598.1752762
2025-02-10,20572.87537,1999112052.6687863,3475919.0,9607.62329,933665618.5050192
2025-02-11,18647.76379,1806534846.38632,3716586.0,8594.50066,832320054.8763716
2025-02-12,29151.16625,2800142168.3943653,4992737.0,13820.70553,1328044257.0401337
2025-02-13,19921.77616,1916988246.3921187,3909456.0,8852.16215,851823567.0939347
2025-02-14,18173.02646,1768073218.8690157,3499564.0,9061.31682,881925349.6444213
2025-02-15,7349.37683,717245393.778092,1694327.0,3579.14202,349322778.2339769
2025-02-16,8191.4249,794694242.2949733,1596701.0,3719.73063,360842416.6644167
2025-02-17,16492.0451,1584593526.1754675,2831237.0,8010.41565,769979077.1361973
2025-02-18,23368.19471,2223994802.892005,4234248.0,11432.47367,1088319233.5219896
2025-02-19,16438.50954,1576817572.1032505,2784225.0,7173.61807,688586919.9759259
2025-02-20,17057.39177,1663386824.7315507,2386973.0,8356.42859,815056614.173827
2025-02-21,32249.2814,3143975917.5734644,4528525.0,15313.58184,1493403646.8483026
2025-02-22,11268.17708,1087077133.8226364,1506418.0,5293.28051,510722895.1675426
2025-02-23,10884.84913,1044392011.791024,1457368.0,4619.93267,443381984.4110255
2025-02-24,31550.10299,2981809595.445377,4972684.0,14438.63366,1366473567.874773
2025-02-25,78333.11111,6962982500.904474,10289145.0,35822.15275,3183981371.47505
2025-02-26,56893.54409,4898429925.6364765,8490006.0,28077.1845,2417690848.8189874
2025-02-27,42505.45439,3618738891.222162,6357581.0,20355.71969,1732725913.2817628
2025-02-28,83648.03969,6806705236.690679,11344216.0,40224.85287,3274291175.8103995
2025-03-01,25785.05464,2194003507.852643,3700728.0,11748.10769,1000093822.5383524
2025-03-02,54889.09045,4972549515.788669,7403218.0,29273.81031,2652973441.154539
2025-03-03,59171.10218,5321123743.471923,9797860.0,27915.4365,2513464571.356911
2025-03-04,55609.10706,4704901219.590436,10326631.0,27584.7159,2335087296.239287
2025-03-05,38264.01163,3400243670.3049755,8070266.0,19230.28436,1709708737.4698937
2025-03-06,34342.44902,3105145628.3994,7643526.0,17283.99411,1563426526.4289937
2025-03-07,57980.35713,5097554826.613157,9510442.0,28394.41537,2497922400.4504447
2025-03-08,12989.23054,1119358968.6520054,2553974.0,6491.56581,559581591.3470742
2025-03-09,26115.39345,2173552660.454479,5189138.0,12093.87232,1006299692.7104127
2025-03-10,47633.38405,3834924947.758186,8701538.0,22898.57072,1846606255.3521483
2025-03-11,48770.06853,3927000827.110792,6983310.0,24029.1677,1935950413.20182
2025-03-12,31933.986,2638600996.825396,5253577.0,15749.41702,1301890518.499408
2025-03-13,27546.27412,2260870111.2393894,4367093.0,13013.18135,1067945431.1219468
2025-03-14,26858.52755,2244729595.541172,3290987.0,14082.88688,1177807467.01818
2025-03-15,11324.7332,953445671.8337504,1329670.0,5195.29128,437551330.253166
2025-03-16,17596.12531,1468056556.296723,2767947.0,8505.95317,710037465.075748
2025-03-17,17214.74358,1437716814.0468738,3014756.0,8387.89111,700505421.7877294
2025-03-18,17610.89883,1450813055.479726,3126371.0,8047.23418,662808749.3427887
2025-03-19,28151.05374,2375813941.9437623,3774761.0,13804.24847,1166238970.2811463
2025-03-20,22090.30463,1885241921.155652,3252595.0,10163.59262,867440339.2962607
2025-03-21,11956.97443,1005135519.2560016,2360005.0,5466.41961,459501348.0817583
2025-03-22,5420.22114,456235443.8016522,864481.0,2284.19178,192291026.7874248
2025-03-23,8461.97813,718692319.1499038,1206533.0,4424.81013,376007261.5213597
2025-03-24,30115.62111,2636765917.951844,2916713.0,14379.95578,1258638667.112904
2025-03-25,22643.25248,1979571590.8982933,2802815.0,9440.56294,825308072.6337814
2025-03-26,18408.78485,1606406955.5864632,2380154.0,8590.97753,749604853.2968135
2025-03-27,17098.03897,1487968807.7079022,2376381.0,8185.05517,712324893.2889168
2025-03-28,27182.73169,2309946560.664114,3236085.0,11274.83736,958523321.8112732
2025-03-29,11696.39864,970199917.9868716,2172387.0,5621.60485,466215575.4849069
2025-03-30,9864.49508,816584795.5288126,1907663.0,4725.07105,391214080.1101161
2025-03-31,20569.13885,1696009191.0809648,3964358.0,9912.88184,817875871.1107413
2025-04-01,20190.39697,1698895702.5754683,3328693.0,10246.42648,862302772.4330863
2025-04-02,39931.457,3417279759.830764,5338238.0,20739.67809,1777735583.8407478
2025-04-03,27337.84135,2259299724.8643928,4117486.0,13951.52792,1153439398.6198013
2025-04-04,32915.53976,2739842666.426737,4992586.0,15896.18779,1323832046.264688
2025-04-05,9360.40468,779626577.9013436,1575750.0,4029.64658,335654613.7277184
2025-04-06,27942.71436,2239085051.1529646,3948493.0,12493.8449,1001459573.494466
2025-04-07,78387.53089,6084614024.150647,9736596.0,39075.84274,3034375055.6843963
2025-04-08,35317.32063,2775277777.102461,5512751.0,15704.73031,1235370767.1153502
2025-04-09,75488.28772,5980231256.222496,7741252.0,39491.62958,3137004042.959261
2025-04-10,33284.80718,2690294353.8478427,4529545.0,16339.9191,1321475356.0200849
2025-04-11,34435.43797,2830363945.1787524,4423157.0,18019.58367,1482515278.9177043
2025-04-12,18470.74437,1557403252.9267516,2501196.0,9526.72644,803747272.783468
2025-04-13,24680.04181,2086106375.439256,3275879.0,11658.67909,986303246.0931836
2025-04-14,28659.09348,2429132805.0815287,3921522.0,15196.58929,1288815999.1406174
2025-04-15,20910.99528,1780972414.3956008,2910533.0,10439.36072,889895753.1673651
2025-04-16,20867.24519,1753910031.2009242,3264730.0,10456.769,878939829.4848368
2025-04-17,13728.84772,1161659427.386263,2003405.0,6424.41565,543726754.4187016
2025-04-18,6529.96315,552648483.647487,840009.0,2911.78856,246467088.2621466
2025-04-19,9666.58153,823222752.2842493,875226.0,5416.30087,461342923.999082
2025-04-20,8091.67725,685253644.8918362,944130.0,3843.48314,325482835.7378329
